path;type_wikiart;type_semart;style;timeframe;TECHNIQUE;SCHOOL;author
Post_Impressionism/vincent-van-gogh_haystacks-near-a-farm-1888-1(1).jpg;sketch_and_study;landscape;Post_Impressionism;1601-1650;;;VAN GOGH, Vincent
Art_Nouveau_Modern/zinaida-serebriakova_four-female-figures-1916.jpg;sketch_and_study;other;Art_Nouveau;1751-1800;;;
Impressionism/camille-pissarro_boulevard-montmartre-spring-1897.jpg;cityscape;landscape;Impressionism;1851-1900;;;PISSARRO, Camille
24014-zeno3p.jpg;religious_painting;religious;Early_Renaissance;1451-1500;Tempera on wood;Italian;MANTEGNA, Andrea
Post_Impressionism/spyros-papaloukas_arsenal-mount-athos-1935.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
18944-03poly.jpg;religious_painting;religious;Early_Renaissance;1251-1300;Tempera on wood;Italian;GUIDO DA SIENA
Minimalism/jean-degottex_depli-bleu-ii-1979.jpg;abstract_painting;religious;Minimalism;1401-1450;;;
Realism/vasily-vereshchagin_gur-emir-mausoleum-samarkand-1870.jpg;cityscape;landscape;Realism;1851-1900;;;
Realism/vasily-polenov_view-of-feodosia-from-quarantine-to-the-ruins-of-the-genoese-fortress-1912.jpg;landscape;historical;Realism;1801-1850;;;
Baroque/diego-velazquez_portrait-of-the-infanta-margarita-1660.jpg;portrait;portrait;Baroque;1801-1850;;;
28506-early15.jpg;genre_painting;landscape;Impressionism;1851-1900;Oil on canvas;French;MONET, Claude
Expressionism/willem-de-kooning_the-glazier.jpg;portrait;genre;Expressionism;1751-1800;;;
High_Renaissance/raphael_portrait-of-elizabeth-gonzaga.jpg;portrait;portrait;High_Renaissance;1501-1550;;;
Contemporary_Realism/john-miller_beach-no-3.jpg;landscape;genre;Contemporary_Realism;1851-1900;;;
Impressionism/konstantin-korovin_moon-night.jpg;cityscape;landscape;Impressionism;1851-1900;;;
Symbolism/arnold-bã¶cklin_ideal-spring-landscape-1871.jpg;genre_painting;landscape;Symbolism;1851-1900;;;
17196-cypres07.jpg;landscape;landscape;Post_Impressionism;1851-1900;Oil on canvas;Dutch;VAN GOGH, Vincent
43751-00acount.jpg;genre_painting;genre;Rococo;1701-1750;Oil on canvas;French;WATTEAU, Jean-Antoine
Baroque/adriaen-van-ostade_peasants-in-an-interior.jpg;genre_painting;genre;Baroque;1651-1700;;;
Naive_Art_Primitivism/diego-rivera_portrait-of-cuca-bustamante-1946.jpg;portrait;portrait;Naive_Art_Primitivism;1851-1900;;;
Symbolism/franz-stuck_the-lost-paradise.jpg;religious_painting;religious;Symbolism;1501-1550;;;
Baroque/adriaen-van-ostade_the-family-1.jpg;genre_painting;religious;Baroque;1501-1550;;;
18413-2001grec.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Spanish;GRECO, El
Mannerism_Late_Renaissance/el-greco_the-resurrection.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;;;
Abstract_Expressionism/helen-frankenthaler_flotilla-2006.jpg;abstract_painting;other;Abstract_Expressionism;1851-1900;;;
Impressionism/armand-guillaumin_moulins-en-hollandee-1904.jpg;landscape;landscape;Impressionism;1851-1900;;;
Abstract_Expressionism/sam-francis_berlin-red-1970.jpg;abstract_painting;other;Abstract_Expressionism;1851-1900;;;
Abstract_Expressionism/richard-pousette-dart_white-gothic-3-1957.jpg;abstract_painting;religious;Abstract_Expressionism;1851-1900;;;
Cubism/oscar-dominguez_femme-sur-divan-1942.jpg;genre_painting;other;Cubism;1851-1900;;;
Post_Impressionism/corneliu-baba_return-from-grubbing.jpg;genre_painting;genre;Post_Impressionism;1851-1900;;;
Baroque/rembrandt_christ-presented-to-the-people-1655.jpg;sketch_and_study;other;Baroque;1851-1900;;;REMBRANDT
Art_Nouveau_Modern/boris-kustodiev_moscow-introduction-picture-from-the-magazine-vampire-1906.jpg;illustration;other;Art_Nouveau;1451-1500;;;KUSTODIEV, Boris
42006-solomon.jpg;religious_painting;religious;Baroque;1601-1650;Oil on canvas;French;VALENTIN DE BOULOGNE
08168-noahsark.jpg;genre_painting;religious;Baroque;1601-1650;Oil on canvas;Italian;CASTIGLIONE, Giovanni Benedetto
Minimalism/brice-marden_grove-group-iii-1973.jpg;abstract_painting;other;Minimalism;1851-1900;;;
Realism/octav-bancila_b-utorii-de-vin.jpg;genre_painting;genre;Realism;1851-1900;;;
Realism/fyodor-vasilyev_in-the-crimea-after-a-rain-1873.jpg;landscape;landscape;Realism;1851-1900;;;
Romanticism/francesco-hayez_portrait-of-antoniet-negroni-prati-morosini-1872.jpg;portrait;portrait;Romanticism;1801-1850;;;
13915-company.jpg;portrait;portrait;Baroque;1601-1650;Oil on canvas;Dutch;FLINCK, Govert Teunisz.
26524-3paolina.jpg;religious_painting;other;High_Renaissance;1501-1550;Other;Italian;MICHELANGELO Buonarroti
26289-school.jpg;portrait;genre;Rococo;1701-1750;Oil on canvas;French;MERCIER, Philip
Impressionism/piet-mondrian_irrigation-ditch-with-mature-willow.jpg;landscape;landscape;Impressionism;1851-1900;;;
04510-triumph.jpg;religious_painting;historical;Early_Renaissance;1451-1500;Tempera on wood;Italian;BIAGIO D'ANTONIO
00217-apocaly.jpg;religious_painting;religious;Early_Renaissance;1351-1400;Tempera on wood;Italian;ALBEREGNO, Jacobello
39873-virgin.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;Oil on wood;Italian;TOMMASO DI CREDI
Realism/john-singer-sargent_the-candelabrum-also-known-as-lady-with-cancelabra-or-the-cigarette-1885.jpg;portrait;genre;Realism;1851-1900;;;SINGER SARGENT, John
21706-bacchus.jpg;religious_painting;mythological;Baroque;1601-1650;Oil on canvas;French;LE NAIN brothers
31897-g_sforza.jpg;portrait;portrait;High_Renaissance;1451-1500;Tempera on wood;Italian;POLLAIUOLO, Piero del
Color_Field_Painting/paul-feeley_abstract-red-and-yellow.jpg;abstract_painting;religious;Color_Field_Painting;1501-1550;;;
Mannerism_Late_Renaissance/paolo-veronese_portrait-of-a-young-man-in-black-1580.jpg;portrait;portrait;Mannerism_Late_Renaissance;1601-1650;;;
High_Renaissance/andrea-mantegna_the-judgment-of-solomon.jpg;religious_painting;religious;High_Renaissance;1451-1500;;;
Cubism/man-ray_hills.jpg;landscape;landscape;Cubism;1851-1900;;;
Post_Impressionism/vincent-van-gogh_study-of-a-woman-standing-two-heads-another-figure-1890.jpg;sketch_and_study;other;Post_Impressionism;1751-1800;;;VAN GOGH, Vincent
Impressionism/willard-metcalf_arab-encampment-biskra.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
10170-1salome4.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;Wood;German;CRANACH, Lucas the Elder
Realism/pavel-fedotov_portrait-of-f-ye-yakovlev-1847.jpg;portrait;portrait;Realism;1801-1850;;;
Post_Impressionism/pierre-bonnard_boulevard-des-batignolles.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
Romanticism/thomas-cole_an-italian-autumn-1844.jpg;landscape;landscape;Romanticism;1751-1800;;;
Impressionism/claude-monet_an-orchard-in-spring(1).jpg;landscape;landscape;Impressionism;1851-1900;;;MONET, Claude
Impressionism/berthe-morisot_little-girl-at-mesnil-1892.jpg;portrait;portrait;Impressionism;1851-1900;;;
Expressionism/martiros-saryan_portrait-of-the-pianist-konstantin-igumnov-1934.jpg;portrait;portrait;Expressionism;1851-1900;;;SARYAN, Martiros
Impressionism/antoine-blanchard_place-de-la-republique-3.jpg;cityscape;landscape;Impressionism;1851-1900;;;
Ukiyo_e/utagawa-kuniyoshi_the-actor-13.jpg;portrait;portrait;Ukiyo_e;1501-1550;;;
Realism/ivan-kramskoy_portrait-of-sophia-ivanovna-kramskoy-daughter-of-the-artist-1882.jpg;portrait;portrait;Realism;1801-1850;;;
Baroque/peter-paul-rubens_lament-of-christ-1614.jpg;religious_painting;religious;Baroque;1601-1650;;;
Color_Field_Painting/leon-berkowitz_with-in-1985.jpg;abstract_painting;landscape;Color_Field_Painting;1851-1900;;;
Realism/vincent-van-gogh_autumn-landscape-1885(1).jpg;landscape;landscape;Realism;1851-1900;;;VAN GOGH, Vincent
43417-madonn.jpg;religious_painting;religious;Early_Renaissance;1451-1500;Tempera on wood;Italian;VIVARINI, Bartolomeo
31430-05portu.jpg;religious_painting;religious;Early_Renaissance;1451-1500;Fresco;Italian;PINTURICCHIO
Expressionism/andre-derain_drinker.jpg;genre_painting;genre;Expressionism;1551-1600;;;
Post_Impressionism/nicolae-tonitza_fisherman-boat-at-sea.jpg;genre_painting;portrait;Post_Impressionism;1851-1900;;;
Mannerism_Late_Renaissance/agnolo-bronzino_portrait-of-piero-di-lorenzo-de-medici.jpg;portrait;portrait;Mannerism_Late_Renaissance;1451-1500;;;
Rococo/antoine-watteau_the-mezzetin-s-family.jpg;genre_painting;genre;Rococo;1701-1750;;;
Naive_Art_Primitivism/camille-bombois_chemin-de-halage-1919.jpg;landscape;landscape;Naive_Art_Primitivism;1801-1850;;;
14469-402fried.jpg;landscape;landscape;Romanticism;1801-1850;Oil on canvas;German;FRIEDRICH, Caspar David
03572-06reale.jpg;religious_painting;mythological;Baroque;1701-1750;Fresco;Italian;BEAUMONT, Claudio Francesco
Expressionism/iosif-iser_odalisque-with-red-scarf.jpg;portrait;portrait;Expressionism;1851-1900;;;
Expressionism/margareta-sterian_at-the-clowns.jpg;genre_painting;other;Expressionism;1851-1900;;;
Romanticism/dante-gabriel-rossetti_my-lady-greensleeves-1863-1.jpg;portrait;genre;Romanticism;1501-1550;;;
Contemporary_Realism/jamie-wyeth_automaton-1979.jpg;portrait;portrait;Contemporary_Realism;1801-1850;;;
Realism/nicholas-roerich_study-1901.jpg;sketch_and_study;portrait;Realism;1851-1900;;;ROERICH, Nicholas
16379-chris07.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOTTO di Bondone
Impressionism/giovanni-fattori_der-schindanger-in-livorno-1867.jpg;landscape;landscape;Impressionism;1851-1900;;;
Post_Impressionism/candido-portinari_baile-na-ro-a-1924.jpg;genre_painting;genre;Post_Impressionism;1851-1900;;;
25943-2scene.jpg;religious_painting;religious;High_Renaissance;1451-1500;Fresco;Italian;MELOZZO DA FORLI
High_Renaissance/lorenzo-lotto_portrait-of-a-man-in-black-silk-cloak.jpg;portrait;portrait;High_Renaissance;1501-1550;;;
Cubism/pierre-tal-coat_nature-morte-au-pichet-et-raisins.jpg;still_life;still-life;Cubism;1851-1900;;;
Rococo/george-morland_the-gravel-diggers.jpg;landscape;landscape;Rococo;1751-1800;;;
Art_Nouveau_Modern/filipp-malyavin_portrait-of-alexandra-balashova-1924.jpg;portrait;portrait;Art_Nouveau;1801-1850;;;
Art_Nouveau_Modern/egon-schiele_standing-woman-1908.jpg;portrait;religious;Art_Nouveau;1451-1500;;;
Symbolism/kuzma-petrov-vodkin_the-girl-on-the-beach-1925.jpg;portrait;portrait;Symbolism;1851-1900;;;
Romanticism/cornelis-springer_lombard-voorburgwal-amsterdam.jpg;cityscape;landscape;Romanticism;1651-1700;;;
Realism/thomas-eakins_portrait-of-alfred-reynolds-in-the-taubman-museum-of-art.jpg;portrait;portrait;Realism;1801-1850;;;
41532-baptist.jpg;nude_painting;religious;Baroque;1601-1650;Oil on canvas;Italian;UNKNOWN MASTER, Italian
Expressionism/ernst-ludwig-kirchner_forest-gorge.jpg;landscape;landscape;Expressionism;1851-1900;;;
Northern_Renaissance/rogier-van-der-weyden_christ-appears-to-mary-1430.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;
Naive_Art_Primitivism/candido-portinari_ndias.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;
Expressionism/bela-kadar_three-nudes-1916.jpg;nude_painting;other;Expressionism;1851-1900;;;
Abstract_Expressionism/conrad-marca-relli_autumn-suite-a-1970.jpg;abstract_painting;portrait;Abstract_Expressionism;1501-1550;;;
Impressionism/alfred-sisley_the-bridge-of-sevres-1877.jpg;landscape;landscape;Impressionism;1851-1900;;;
Impressionism/rudolf-schweitzer-cumpana_mahala-de-bucure-ti-1940.jpg;cityscape;other;Impressionism;1851-1900;;;
Romanticism/karl-bodmer_abdih-hiddisch-mandan-chief-1832.jpg;portrait;genre;Romanticism;1701-1750;;;
Mannerism_Late_Renaissance/tintoretto_christ-1.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1451-1500;;;
15955-0view1.jpg;portrait;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOTTO di Bondone
Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-9.jpg;genre_painting;mythological;Art_Nouveau;1801-1850;;;KIRCHNER, Raphael
Naive_Art_Primitivism/marc-chagall_the-soul-of-circus-1980.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
Expressionism/jean-paul-lemieux_le-cheval-blanc-1984.jpg;genre_painting;other;Expressionism;1851-1900;;;
Fauvism/auguste-herbin_portrait-de-jeune-fille-1907.jpg;portrait;portrait;Fauvism;1851-1900;;;
High_Renaissance/leonardo-da-vinci_heads-of-sts-thomas-and-james-the-greater.jpg;religious_painting;portrait;High_Renaissance;1451-1500;;;
Romanticism/joseph-wright_a-grotto-in-the-kingdom-of-naples-with-banditti-1778.jpg;landscape;landscape;Romanticism;1751-1800;;;
Romanticism/richard-parkes-bonington_charles-v-visits-francis-i-after-the-battle-of-pavia.jpg;genre_painting;other;Romanticism;1801-1850;;;
Impressionism/eugene-boudin_portrieux-1874.jpg;landscape;landscape;Impressionism;1851-1900;;;BOUDIN, Eugene
Realism/konstantin-makovsky_illumination-of-moscow-on-the-occasion-of-the-coronation-in-1883.jpg;cityscape;landscape;Realism;1801-1850;;;
Expressionism/zinaida-serebriakova_standing-nude-1932.jpg;nude_painting;mythological;Expressionism;1851-1900;;;
Symbolism/nikolaos-gyzis_archangel-study-for-the-foundation-of-faith-1895.jpg;sketch_and_study;religious;Symbolism;1601-1650;;;
26761-07_62mn.jpg;religious_painting;religious;High_Renaissance;1501-1550;Fresco;Italian;MICHELANGELO Buonarroti
Realism/nicholas-roerich_ushkuinik-1894.jpg;portrait;genre;Realism;1601-1650;;;ROERICH, Nicholas
09876-courb214.jpg;portrait;portrait;Realism;1851-1900;Oil on canvas;French;COURBET, Gustave
Expressionism/amedeo-modigliani_cheron.jpg;portrait;portrait;Expressionism;1851-1900;;;
Color_Field_Painting/jack-bush_purple-blush-1968.jpg;abstract_painting;other;Color_Field_Painting;1801-1850;;;
13558-1view.jpg;genre_painting;interior;Romanticism;1551-1600;Fresco;Italian;FASOLO, Giovanni Antonio
Expressionism/henri-matisse_still-life-with-a-pewter-jug-and-pink-statuette-1910.jpg;still_life;still-life;Expressionism;1851-1900;;;
Baroque/diego-velazquez_st-anthony-the-abbot-and-st-paul-the-first-hermit.jpg;religious_painting;religious;Baroque;1601-1650;;;
Rococo/pietro-longhi_hunters-shooting-at-ducks.jpg;genre_painting;genre;Rococo;1701-1750;;;
17831-blac623.jpg;genre_painting;other;Romanticism;1801-1850;Oil on canvas;Spanish;GOYA Y LUCIENTES, Francisco de
Contemporary_Realism/neil-welliver_study-for-blue-ducktrap.jpg;landscape;landscape;Contemporary_Realism;1851-1900;;;
23144-annunci.jpg;religious_painting;religious;High_Renaissance;1501-1550;Oil on wood;Italian;LORENZO DI CREDI
41387-10colom2.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Tempera on wood;Italian;UNKNOWN MASTER, Italian
Fauvism/georges-braque_landscape-near-antwerp-1906.jpg;landscape;landscape;Fauvism;1851-1900;;;
Romanticism/john-constable_golding-constable-s-kitchen-garden-1815.jpg;landscape;landscape;Romanticism;1851-1900;;;
16358-11figure.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOTTO di Bondone
Symbolism/nicholas-roerich_himalayas-57.jpg;landscape;landscape;Symbolism;1801-1850;;;ROERICH, Nicholas
Mannerism_Late_Renaissance/el-greco_baptism-of-christ-1600.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;;;
Post_Impressionism/kuzma-petrov-vodkin_theatre-farce.jpg;genre_painting;genre;Post_Impressionism;1851-1900;;;
Baroque/gerrit-dou_cardplayers-at-candlelight.jpg;genre_painting;genre;Baroque;1651-1700;;;
Post_Impressionism/henri-de-toulouse-lautrec_the-toilet-ms-fabre-1891.jpg;genre_painting;genre;Post_Impressionism;1851-1900;;;
Minimalism/yves-gaucher_untitled-9-1-a-15-1989.jpg;abstract_painting;other;Minimalism;1851-1900;;;
Naive_Art_Primitivism/marc-chagall_the-creation-of-man.jpg;sketch_and_study;other;Naive_Art_Primitivism;1801-1850;;;CHAGALL, Marc
Symbolism/nicholas-roerich_dogra-yumtso-1932.jpg;landscape;landscape;Symbolism;1801-1850;;;ROERICH, Nicholas
23235-predell1.jpg;religious_painting;religious;Northern_Renaissance;1351-1400;Wood;Italian;LORENZO VENEZIANO
Impressionism/edgar-degas_wheatfield-and-line-of-trees.jpg;landscape;landscape;Impressionism;1851-1900;;;DEGAS, Edgar
Post_Impressionism/vincent-van-gogh_vegetable-gardens-in-montmartre-1887-2.jpg;landscape;landscape;Post_Impressionism;1851-1900;;;VAN GOGH, Vincent
Minimalism/brice-marden_joined-2011.jpg;abstract_painting;religious;Minimalism;1501-1550;;;
13143-glorific.jpg;religious_painting;religious;Baroque;1551-1600;Oil on metal;German;ELSHEIMER, Adam
10053-stillif1.jpg;still_life;still-life;Baroque;1651-1700;Oil on wood;Dutch;CRAEN, Laurens
43775-10champs.jpg;genre_painting;genre;Rococo;1701-1750;Oil on wood;French;WATTEAU, Jean-Antoine
04070-lamentat.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;Oil on wood;Flemish;BENSON, Ambrosius
Realism/theodore-rousseau_the-campaign-at-sunrise.jpg;landscape;landscape;Realism;1651-1700;;;
Fauvism/ilya-mashkov_landscape-with-a-house-1911.jpg;landscape;landscape;Fauvism;1851-1900;;;
Romanticism/ivan-aivazovsky_the-tower-of-genoa-1845.jpg;landscape;landscape;Romanticism;1851-1900;;;AIVAZOVSKY, Ivan
Baroque/adriaen-van-de-venne_beggars-fighting-1634.jpg;genre_painting;landscape;Baroque;1601-1650;;;
09251-opening.jpg;portrait;historical;Northern_Renaissance;1551-1600;Oil on wood;Flemish;COESSAET, Jan
Art_Nouveau_Modern/anders-zorn_portrait-of-elizabeth-sherman-cameron-1900.jpg;portrait;portrait;Art_Nouveau;1851-1900;;;
Ukiyo_e/utagawa-kuniyoshi_uoya-danshichi-kurobel-pouring-a-bucket-of-water-over-himself.jpg;portrait;mythological;Ukiyo_e;1851-1900;;;
High_Renaissance/lorenzo-lotto_portrait-of-laura-da-pola-wife-of-febo-da-brescia.jpg;portrait;portrait;High_Renaissance;1551-1600;;;
Realism/horia-bernea_garden-at-v-ratec-1987.jpg;landscape;landscape;Realism;1851-1900;;;
Impressionism/berthe-morisot_boating-on-the-lake.jpg;genre_painting;portrait;Impressionism;1851-1900;;;
Northern_Renaissance/albrecht-durer_st-magdalena.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;DURER, Albrecht
Northern_Renaissance/albrecht-altdorfer_christ-on-the-cross.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;
35915-pasquili.jpg;genre_painting;mythological;Baroque;1601-1650;Oil on canvas;Italian;SACCHI, Andrea
Realism/ilya-mashkov_lemons-and-helichrysum-1938.jpg;still_life;still-life;Realism;1851-1900;;;
Romanticism/edward-burne-jones_the-challenge-in-the-wilderness-1898.jpg;genre_painting;religious;Romanticism;1451-1500;;;
Impressionism/william-merritt-chase_shinnecock-hills-from-canoe-place-long-island.jpg;landscape;landscape;Impressionism;1851-1900;;;
16895-candle.jpg;portrait;genre;Rococo;1651-1700;Oil on canvas;French;GOBIN, Michel
Impressionism/nikolay-bogdanov-belsky_playing-children.jpg;genre_painting;portrait;Impressionism;1851-1900;;;
34074-3renoi21.jpg;portrait;portrait;Impressionism;1851-1900;Oil on canvas;French;RENOIR, Pierre-Auguste
Baroque/diego-velazquez_miguel-angelo-barber-to-the-pope-1650.jpg;portrait;portrait;Baroque;1601-1650;;;
Minimalism/robert-mangold_tudy-attic-series-xiv-1991.jpg;abstract_painting;other;Minimalism;1451-1500;;;
13573-1concer1.jpg;genre_painting;other;Mannerism_Late_Renaissance;1551-1600;Fresco;Italian;FASOLO, Giovanni Antonio
Rococo/giovanni-battista-tiepolo_a-seated-man-and-a-girl-with-a-pitcher.jpg;genre_painting;mythological;Rococo;1701-1750;;;
Expressionism/thalia-flora-karavia_marie-bonaparte-1913.jpg;portrait;portrait;Expressionism;1851-1900;;;
20749-apostle.jpg;religious_painting;religious;Baroque;1651-1700;Oil on wood;Flemish;JORDAENS, Jacob
Impressionism/joaquã­n-sorolla_washerwomen-sketch.jpg;sketch_and_study;landscape;Impressionism;1851-1900;;;
